2.518130000000000202e+00 1.641710000000000003e+00
2.509739999999999860e+00 1.538480000000000070e+00
2.595520000000000049e+00 1.674120000000000053e+00
2.671710000000000029e+00 1.616379999999999928e+00
2.718729999999999869e+00 1.700700000000000101e+00
2.815819999999999990e+00 1.789670000000000094e+00
2.776679999999999815e+00 1.812869999999999981e+00
2.946730000000000071e+00 1.868519999999999959e+00
2.821200000000000152e+00 1.857199999999999962e+00
2.884939999999999838e+00 1.965000000000000080e+00
2.939929999999999932e+00 1.962220000000000075e+00
3.025729999999999809e+00 2.012010000000000076e+00
-1.080629999999999979e+00 5.727240000000000109e-01
-1.073919999999999986e+00 5.322719999999999674e-01
-1.062980000000000036e+00 5.627180000000000515e-01
-9.279539999999999456e-01 3.686229999999999785e-01
-9.907629999999999493e-01 6.306629999999999736e-01
-9.684819999999999540e-01 5.162179999999999547e-01
-1.034019999999999939e+00 5.578450000000000353e-01
-1.161040000000000072e+00 5.215729999999999533e-01
-1.067560000000000064e+00 3.685999999999999832e-01
-1.128530000000000033e+00 5.020440000000000458e-01
-9.422909999999999897e-01 4.840570000000000150e-01
-9.978129999999999500e-01 6.576870000000000216e-01
-9.221080000000000387e-01 5.734289999999999665e-01
-9.443080000000000362e-01 4.223160000000000247e-01
-1.114710000000000090e+00 4.940439999999999832e-01
-8.331100000000000172e-01 4.483179999999999943e-01
-9.365459999999999896e-01 5.311109999999999998e-01
-9.644580000000000375e-01 4.409810000000000119e-01
-9.410619999999999541e-01 5.468239999999999768e-01
-8.653229999999999533e-01 4.245900000000000230e-01
-8.123500000000000165e-01 5.106500000000000483e-01
-1.087110000000000021e+00 4.710420000000000162e-01
-1.001149999999999984e+00 5.838999999999999746e-01
-1.066230000000000011e+00 7.046459999999999946e-01
-8.974619999999999820e-01 4.563440000000000274e-01
-1.019409999999999927e+00 4.429020000000000179e-01
-1.024710000000000010e+00 5.116880000000000317e-01
-9.515120000000000244e-01 4.819330000000000003e-01
-9.615529999999999911e-01 2.328709999999999947e-01
-1.011970000000000036e+00 4.041680000000000272e-01
-9.325309999999999988e-01 4.537479999999999847e-01
-1.058210000000000095e+00 5.889910000000000423e-01
-1.175580000000000069e+00 5.353059999999999485e-01
-9.632720000000000171e-01 6.737130000000000063e-01
-1.162039999999999962e+00 5.660049999999999804e-01
-9.884830000000000005e-01 3.363979999999999748e-01
-1.059139999999999970e+00 7.069809999999999706e-01
-9.602519999999999945e-01 4.739309999999999912e-01
-8.685389999999999500e-01 4.195869999999999878e-01
-9.100479999999999681e-01 4.115380000000000149e-01
-9.187809999999999588e-01 5.760440000000000005e-01
-9.684460000000000290e-01 4.151529999999999943e-01
-1.054869999999999974e+00 4.556040000000000090e-01
-8.547109999999999985e-01 4.035639999999999783e-01
-9.335390000000000077e-01 4.027549999999999741e-01
-9.280460000000000376e-01 3.121619999999999950e-01
-1.237719999999999931e+00 3.534669999999999757e-01
-9.735340000000000105e-01 4.245909999999999962e-01
-7.526669999999999749e-01 6.468369999999999953e-01
-1.075709999999999944e+00 4.114650000000000252e-01
9.812049999999999939e-01 1.475680000000000103e+00
8.695040000000000546e-01 1.715009999999999923e+00
9.289629999999999832e-01 1.460869999999999891e+00
1.041469999999999896e+00 1.406339999999999923e+00
1.170020000000000060e+00 1.651569999999999983e+00
1.099760000000000071e+00 1.390190000000000037e+00
8.667219999999999924e-01 1.415529999999999955e+00
9.518290000000000362e-01 1.603820000000000023e+00
7.548510000000000497e-01 1.470800000000000107e+00
1.102899999999999991e+00 1.617779999999999996e+00
1.208709999999999951e+00 1.493859999999999966e+00
1.082279999999999909e+00 1.472259999999999902e+00
1.009479999999999933e+00 1.318210000000000104e+00
1.099110000000000031e+00 1.553919999999999968e+00
8.956079999999999597e-01 1.429459999999999953e+00
1.043949999999999934e+00 1.637499999999999956e+00
1.082770000000000010e+00 1.591110000000000024e+00
8.518280000000000296e-01 1.592700000000000005e+00
1.035099999999999909e+00 1.372349999999999959e+00
9.474390000000000311e-01 1.651489999999999903e+00
8.703570000000000473e-01 1.552570000000000006e+00
9.236590000000000078e-01 1.426139999999999963e+00
9.592110000000000358e-01 1.486869999999999914e+00
9.204339999999999744e-01 1.487999999999999989e+00
7.520130000000000425e-01 1.500769999999999937e+00
1.001630000000000020e+00 1.513840000000000074e+00
1.158150000000000013e+00 1.575050000000000061e+00
1.101450000000000040e+00 1.483780000000000099e+00
1.091560000000000086e+00 1.380419999999999980e+00
1.065639999999999921e+00 1.603750000000000009e+00
8.899759999999999893e-01 1.546170000000000044e+00
9.210739999999999483e-01 1.527519999999999989e+00
8.892290000000000472e-01 1.521099999999999897e+00
9.220450000000000035e-01 1.389639999999999986e+00
9.441629999999999745e-01 1.446080000000000032e+00
9.575960000000000027e-01 1.677529999999999966e+00
1.128670000000000062e+00 1.369329999999999936e+00
1.046349999999999891e+00 1.431640000000000024e+00
1.038510000000000044e+00 1.481789999999999941e+00
1.079150000000000054e+00 1.562990000000000101e+00
9.055279999999999996e-01 1.592219999999999969e+00
1.190979999999999928e+00 1.521430000000000060e+00
1.038699999999999957e+00 1.599509999999999987e+00
1.005319999999999991e+00 1.601900000000000102e+00
1.037139999999999951e+00 1.534589999999999899e+00
1.056710000000000038e+00 1.407419999999999893e+00
1.017330000000000068e+00 1.388090000000000046e+00
1.082149999999999945e+00 1.700809999999999933e+00
9.876340000000000119e-01 1.508969999999999922e+00
1.089949999999999974e+00 1.525209999999999955e+00
4.180630000000000179e-01 1.446839999999999904e+00
2.224349999999999827e+00 1.752879999999999994e+00
1.716879999999999962e+00 2.783180000000000098e-01
7.689589999999999481e-01 6.956510000000000193e-01
-1.789269999999999916e+00 1.866190000000000015e+00
-1.137329999999999952e+00 1.486320000000000086e+00
2.122160000000000046e+00 1.460590000000000055e+00
-2.819449999999999790e+00 5.142589999999999661e-02
2.824570000000000025e+00 1.352919999999999900e+00
2.401149999999999896e+00 3.683119999999999727e-01
4.733939999999999815e-01 9.586679999999999646e-01
2.012150000000000105e+00 7.849239999999999551e-01
-1.389650000000000052e+00 1.077210000000000001e+00
1.012720000000000065e+00 8.241509999999999669e-01
-1.699670000000000014e+00 1.831709999999999949e+00
-2.713940000000000019e+00 1.615439999999999987e+00
2.378089999999999815e+00 1.678649999999999975e+00
-2.086889999999999912e+00 1.887990000000000057e+00
-2.842670000000000030e+00 1.476460000000000106e+00
1.091800000000000104e+00 1.549709999999999921e+00
1.029479999999999951e+00 1.187580000000000080e+00
-2.290490000000000137e+00 1.276129999999999987e+00
2.147619999999999862e+00 1.840060000000000029e+00
1.005800000000000027e+00 4.573760000000000048e-01
-2.449570000000000025e+00 1.337269999999999959e+00
-1.163950000000000040e+00 6.022039999999999615e-01
8.134400000000000519e-01 5.775649999999999951e-01
-6.335640000000000160e-01 1.702380000000000004e-01
2.953139999999999876e+00 1.856649999999999912e+00
-1.282669999999999977e+00 1.165729999999999933e+00
-7.110889999999999711e-01 1.762829999999999897e+00
-1.538110000000000088e+00 1.457209999999999894e+00
-1.384900000000000020e+00 1.281919999999999948e+00
3.659729999999999928e-01 9.588109999999999689e-01
-2.051200000000000134e+00 5.249930000000000430e-01
-1.973409999999999886e-01 8.106670000000000265e-01
1.095089999999999897e+00 2.058750000000000024e-01
-1.821669999999999900e+00 1.493519999999999959e+00
-2.133309999999999818e+00 1.606670000000000043e+00
-1.688420000000000032e+00 5.263250000000000428e-01
2.101770000000000138e+00 1.364780000000000104e+00
-1.852759999999999962e+00 1.545460000000000056e+00
-9.389699999999999713e-01 1.549109999999999987e+00
-1.538990000000000080e-01 2.942960000000000020e-01
1.559209999999999985e+00 1.522829999999999906e+00
-2.613639999999999852e-01 5.833129999999999704e-01
2.617599999999999927e+00 1.996979999999999866e-01
-2.305590000000000028e+00 9.325890000000000013e-01
1.676949999999999941e+00 1.441610000000000058e+00
-1.486990000000000034e+00 6.399599999999999733e-01
