-2.554100e-001	-2.573785e+000	-3.692180e-001
-5.833000e-002	-3.539877e+000	1.568780e-001
4.368040e-001	-2.849058e+000	-7.058220e-001
-1.859270e-001	-2.834190e+000	-8.713060e-001
-1.572900e-001	-3.035242e+000	-4.473550e-001
-2.532870e-001	-2.355499e+000	5.380100e-001
8.563380e-001	-2.928918e+000	-1.052470e-001
-4.487670e-001	-2.892567e+000	3.668400e-002
-7.631260e-001	-3.121529e+000	1.281500e-002
5.072900e-001	-3.698450e+000	-1.268320e-001
-2.623870e-001	-2.793600e+000	8.938680e-001
6.381890e-001	-2.885896e+000	-5.351340e-001
-7.156550e-001	-3.174318e+000	-4.154420e-001
-1.482430e-001	-2.348742e+000	-1.989390e-001
-4.364610e-001	-3.189614e+000	-8.740820e-001
-1.574700e-002	-3.601469e+000	6.787720e-001
-3.803270e-001	-2.120669e+000	-2.010180e-001
-7.867900e-002	-2.969195e+000	-8.516300e-002
7.259070e-001	-2.642703e+000	-3.925980e-001
-1.185120e-001	-2.391662e+000	-1.168570e-001
3.781560e-001	-3.742474e+000	4.260400e-001
-6.466870e-001	-2.578030e-001	2.879026e+000
8.626120e-001	-2.570970e-001	3.339622e+000
5.839500e-001	2.526200e-001	3.164447e+000
-1.063130e-001	5.396860e-001	3.362430e+000
-4.477730e-001	-1.652690e-001	2.395462e+000
2.786880e-001	-6.785100e-001	3.019065e+000
-4.999590e-001	-1.023980e-001	2.918835e+000
6.287330e-001	-1.360980e-001	2.961669e+000
-5.507770e-001	8.205830e-001	2.888145e+000
2.800570e-001	-3.320230e-001	2.280202e+000
-6.814900e-001	-3.885650e-001	2.852309e+000
-1.504020e-001	7.746760e-001	3.236697e+000
-1.757750e-001	8.167180e-001	2.810907e+000
4.084900e-001	-7.529910e-001	2.708342e+000
-6.876870e-001	5.331000e-001	2.864252e+000
1.878920e-001	9.927700e-002	3.397100e+000
4.027400e-001	3.092180e-001	2.184721e+000
-3.336920e-001	7.261250e-001	2.755337e+000
-7.388400e-002	8.566730e-001	3.449364e+000
7.427600e-002	-4.498600e-001	2.289555e+000
-2.340230e-001	5.087870e-001	2.627695e+000
3.385300e-001	-7.223520e-001	2.402052e+000
7.770330e-001	2.177450e-001	2.671151e+000
9.352300e-002	5.956980e-001	3.532532e+000
2.159450e-001	-3.238460e-001	2.195408e+000
-3.115200e-002	3.859660e-001	3.106696e+000
2.607500e-001	3.914480e-001	2.176698e+000
-5.425430e-001	3.864630e-001	2.917456e+000
-3.060050e-001	-9.159580e-001	2.884296e+000
-1.144140e-001	2.625100e-002	3.899389e+000
-7.498730e-001	6.169420e-001	-2.862605e+000
-1.081570e-001	-8.310400e-002	-3.909294e+000
-4.108980e-001	4.672160e-001	-3.643990e+000
6.624990e-001	-3.781950e-001	-2.900845e+000
-5.758900e-002	5.487710e-001	-3.072026e+000
6.451800e-001	-2.765850e-001	-2.877792e+000
2.571910e-001	1.148810e-001	-2.929682e+000
-1.691190e-001	4.003280e-001	-2.853299e+000
2.283270e-001	-5.137360e-001	-3.600658e+000
-5.122380e-001	3.721090e-001	-3.357134e+000
-5.100910e-001	-6.178060e-001	-3.543896e+000
-1.328000e-003	2.752740e-001	-2.367165e+000
-8.687400e-002	1.380840e-001	-3.152736e+000
-5.580940e-001	-1.385330e-001	-2.731829e+000
6.405750e-001	-5.286900e-001	-2.882579e+000
3.386600e-002	3.014240e-001	-2.949164e+000
-5.303340e-001	5.717330e-001	-3.122279e+000
4.887310e-001	6.822600e-001	-3.026392e+000
-3.201780e-001	-5.304040e-001	-2.430535e+000
1.433060e-001	5.787260e-001	-3.657507e+000
-3.657800e-001	-4.919180e-001	-2.483666e+000
6.604250e-001	-2.595370e-001	-3.671958e+000
6.476960e-001	4.442200e-001	-2.807808e+000
-1.108760e-001	1.633590e-001	-3.038903e+000
-6.941870e-001	2.587770e-001	-2.411717e+000
1.757380e-001	-5.347800e-002	-2.733752e+000
3.960460e-001	-8.583770e-001	-3.126866e+000
-4.063620e-001	-3.345410e-001	-2.885598e+000
-2.992750e-001	7.128100e-002	-3.642585e+000
-5.061920e-001	4.335380e-001	-2.608597e+000
